;timestamp;customer_no;location;weekday;time;customer_id
3025;2019-09-02 16:53:00;889;spices;Monday;16:53:00;Monday 889
3026;2019-09-02 16:53:00;891;fruit;Monday;16:53:00;Monday 891
3027;2019-09-02 16:54:00;879;fruit;Monday;16:54:00;Monday 879
3028;2019-09-02 16:54:00;889;drinks;Monday;16:54:00;Monday 889
3029;2019-09-02 16:54:00;890;spices;Monday;16:54:00;Monday 890
3030;2019-09-02 16:54:00;891;checkout;Monday;16:54:00;Monday 891
3031;2019-09-02 16:54:00;892;spices;Monday;16:54:00;Monday 892
3032;2019-09-02 16:54:00;893;fruit;Monday;16:54:00;Monday 893
3033;2019-09-02 16:54:00;894;drinks;Monday;16:54:00;Monday 894
3034;2019-09-02 16:54:00;895;fruit;Monday;16:54:00;Monday 895
3035;2019-09-02 16:54:00;896;spices;Monday;16:54:00;Monday 896
3036;2019-09-02 16:54:00;897;dairy;Monday;16:54:00;Monday 897
3037;2019-09-02 16:54:00;898;fruit;Monday;16:54:00;Monday 898
3038;2019-09-02 16:55:00;865;drinks;Monday;16:55:00;Monday 865
3039;2019-09-02 16:55:00;879;spices;Monday;16:55:00;Monday 879
3040;2019-09-02 16:55:00;887;spices;Monday;16:55:00;Monday 887
3041;2019-09-02 16:55:00;890;drinks;Monday;16:55:00;Monday 890
3042;2019-09-02 16:55:00;892;checkout;Monday;16:55:00;Monday 892
3043;2019-09-02 16:55:00;893;checkout;Monday;16:55:00;Monday 893
3044;2019-09-02 16:55:00;894;checkout;Monday;16:55:00;Monday 894
3045;2019-09-02 16:55:00;896;checkout;Monday;16:55:00;Monday 896
3046;2019-09-02 16:55:00;898;checkout;Monday;16:55:00;Monday 898
3047;2019-09-02 16:55:00;899;fruit;Monday;16:55:00;Monday 899
3048;2019-09-02 16:55:00;900;dairy;Monday;16:55:00;Monday 900
3049;2019-09-02 16:56:00;869;drinks;Monday;16:56:00;Monday 869
3050;2019-09-02 16:56:00;879;checkout;Monday;16:56:00;Monday 879
3051;2019-09-02 16:56:00;888;spices;Monday;16:56:00;Monday 888
3052;2019-09-02 16:56:00;895;checkout;Monday;16:56:00;Monday 895
3053;2019-09-02 16:56:00;899;checkout;Monday;16:56:00;Monday 899
3054;2019-09-02 16:56:00;900;drinks;Monday;16:56:00;Monday 900
3055;2019-09-02 16:56:00;901;dairy;Monday;16:56:00;Monday 901
3056;2019-09-02 16:56:00;902;spices;Monday;16:56:00;Monday 902
3057;2019-09-02 16:56:00;903;spices;Monday;16:56:00;Monday 903
3058;2019-09-02 16:57:00;887;dairy;Monday;16:57:00;Monday 887
3059;2019-09-02 16:57:00;889;spices;Monday;16:57:00;Monday 889
3060;2019-09-02 16:57:00;903;fruit;Monday;16:57:00;Monday 903
3061;2019-09-02 16:57:00;904;spices;Monday;16:57:00;Monday 904
3062;2019-09-02 16:57:00;905;spices;Monday;16:57:00;Monday 905
3063;2019-09-02 16:57:00;906;fruit;Monday;16:57:00;Monday 906
3064;2019-09-02 16:57:00;907;fruit;Monday;16:57:00;Monday 907
3065;2019-09-02 16:57:00;908;spices;Monday;16:57:00;Monday 908
3066;2019-09-02 16:57:00;909;spices;Monday;16:57:00;Monday 909
3067;2019-09-02 16:58:00;865;checkout;Monday;16:58:00;Monday 865
3068;2019-09-02 16:58:00;881;checkout;Monday;16:58:00;Monday 881
3069;2019-09-02 16:58:00;887;checkout;Monday;16:58:00;Monday 887
3070;2019-09-02 16:58:00;888;drinks;Monday;16:58:00;Monday 888
3071;2019-09-02 16:58:00;897;drinks;Monday;16:58:00;Monday 897
3072;2019-09-02 16:58:00;900;spices;Monday;16:58:00;Monday 900
3073;2019-09-02 16:58:00;901;drinks;Monday;16:58:00;Monday 901
3074;2019-09-02 16:58:00;902;checkout;Monday;16:58:00;Monday 902
3075;2019-09-02 16:58:00;903;spices;Monday;16:58:00;Monday 903
3076;2019-09-02 16:58:00;904;drinks;Monday;16:58:00;Monday 904
3077;2019-09-02 16:58:00;905;drinks;Monday;16:58:00;Monday 905
3078;2019-09-02 16:58:00;906;checkout;Monday;16:58:00;Monday 906
3079;2019-09-02 16:58:00;909;fruit;Monday;16:58:00;Monday 909
3080;2019-09-02 16:58:00;910;spices;Monday;16:58:00;Monday 910
3081;2019-09-02 16:59:00;889;drinks;Monday;16:59:00;Monday 889
3082;2019-09-02 16:59:00;890;checkout;Monday;16:59:00;Monday 890
3083;2019-09-02 16:59:00;897;checkout;Monday;16:59:00;Monday 897
3084;2019-09-02 16:59:00;900;fruit;Monday;16:59:00;Monday 900
3085;2019-09-02 16:59:00;901;fruit;Monday;16:59:00;Monday 901
3086;2019-09-02 16:59:00;903;drinks;Monday;16:59:00;Monday 903
3087;2019-09-02 16:59:00;904;fruit;Monday;16:59:00;Monday 904
3088;2019-09-02 16:59:00;905;spices;Monday;16:59:00;Monday 905
3089;2019-09-02 16:59:00;907;checkout;Monday;16:59:00;Monday 907
3090;2019-09-02 16:59:00;908;drinks;Monday;16:59:00;Monday 908
3091;2019-09-02 17:00:00;869;checkout;Monday;17:00:00;Monday 869
3092;2019-09-02 17:00:00;889;checkout;Monday;17:00:00;Monday 889
3093;2019-09-02 17:00:00;905;fruit;Monday;17:00:00;Monday 905
3094;2019-09-02 17:00:00;908;spices;Monday;17:00:00;Monday 908
3095;2019-09-02 17:00:00;910;dairy;Monday;17:00:00;Monday 910
3096;2019-09-02 17:00:00;911;fruit;Monday;17:00:00;Monday 911
3097;2019-09-02 17:00:00;912;spices;Monday;17:00:00;Monday 912
3098;2019-09-02 17:00:00;913;drinks;Monday;17:00:00;Monday 913
3099;2019-09-02 17:00:00;914;fruit;Monday;17:00:00;Monday 914
3100;2019-09-02 17:01:00;900;checkout;Monday;17:01:00;Monday 900
3101;2019-09-02 17:01:00;910;checkout;Monday;17:01:00;Monday 910
3102;2019-09-02 17:01:00;911;dairy;Monday;17:01:00;Monday 911
3103;2019-09-02 17:01:00;912;checkout;Monday;17:01:00;Monday 912
3104;2019-09-02 17:01:00;914;checkout;Monday;17:01:00;Monday 914
3105;2019-09-02 17:01:00;915;spices;Monday;17:01:00;Monday 915
3106;2019-09-02 17:01:00;916;spices;Monday;17:01:00;Monday 916
3107;2019-09-02 17:02:00;903;checkout;Monday;17:02:00;Monday 903
3108;2019-09-02 17:02:00;905;checkout;Monday;17:02:00;Monday 905
3109;2019-09-02 17:02:00;908;checkout;Monday;17:02:00;Monday 908
3110;2019-09-02 17:02:00;915;drinks;Monday;17:02:00;Monday 915
3111;2019-09-02 17:02:00;916;checkout;Monday;17:02:00;Monday 916
3112;2019-09-02 17:03:00;901;checkout;Monday;17:03:00;Monday 901
3113;2019-09-02 17:03:00;911;fruit;Monday;17:03:00;Monday 911
3114;2019-09-02 17:03:00;917;spices;Monday;17:03:00;Monday 917
3115;2019-09-02 17:03:00;918;dairy;Monday;17:03:00;Monday 918
3116;2019-09-02 17:04:00;888;checkout;Monday;17:04:00;Monday 888
3117;2019-09-02 17:04:00;904;checkout;Monday;17:04:00;Monday 904
3118;2019-09-02 17:04:00;913;spices;Monday;17:04:00;Monday 913
3119;2019-09-02 17:04:00;915;spices;Monday;17:04:00;Monday 915
3120;2019-09-02 17:04:00;917;checkout;Monday;17:04:00;Monday 917
3121;2019-09-02 17:04:00;918;drinks;Monday;17:04:00;Monday 918
3122;2019-09-02 17:04:00;919;fruit;Monday;17:04:00;Monday 919
3123;2019-09-02 17:04:00;920;spices;Monday;17:04:00;Monday 920
3124;2019-09-02 17:04:00;921;spices;Monday;17:04:00;Monday 921
3125;2019-09-02 17:05:00;918;dairy;Monday;17:05:00;Monday 918
3126;2019-09-02 17:05:00;920;dairy;Monday;17:05:00;Monday 920
3127;2019-09-02 17:05:00;921;fruit;Monday;17:05:00;Monday 921
3128;2019-09-02 17:06:00;913;fruit;Monday;17:06:00;Monday 913
3129;2019-09-02 17:06:00;918;drinks;Monday;17:06:00;Monday 918
3130;2019-09-02 17:06:00;919;spices;Monday;17:06:00;Monday 919
3131;2019-09-02 17:06:00;921;dairy;Monday;17:06:00;Monday 921
3132;2019-09-02 17:06:00;922;fruit;Monday;17:06:00;Monday 922
3133;2019-09-02 17:06:00;923;dairy;Monday;17:06:00;Monday 923
3134;2019-09-02 17:06:00;924;spices;Monday;17:06:00;Monday 924
3135;2019-09-02 17:06:00;925;dairy;Monday;17:06:00;Monday 925
3136;2019-09-02 17:06:00;926;fruit;Monday;17:06:00;Monday 926
3137;2019-09-02 17:07:00;909;checkout;Monday;17:07:00;Monday 909
3138;2019-09-02 17:07:00;911;dairy;Monday;17:07:00;Monday 911
3139;2019-09-02 17:07:00;913;drinks;Monday;17:07:00;Monday 913
3140;2019-09-02 17:07:00;915;dairy;Monday;17:07:00;Monday 915
3141;2019-09-02 17:07:00;918;checkout;Monday;17:07:00;Monday 918
3142;2019-09-02 17:07:00;924;dairy;Monday;17:07:00;Monday 924
3143;2019-09-02 17:07:00;925;checkout;Monday;17:07:00;Monday 925
3144;2019-09-02 17:07:00;926;checkout;Monday;17:07:00;Monday 926
3145;2019-09-02 17:07:00;927;fruit;Monday;17:07:00;Monday 927
3146;2019-09-02 17:07:00;928;fruit;Monday;17:07:00;Monday 928
3147;2019-09-02 17:08:00;911;drinks;Monday;17:08:00;Monday 911
3148;2019-09-02 17:08:00;913;checkout;Monday;17:08:00;Monday 913
3149;2019-09-02 17:08:00;920;drinks;Monday;17:08:00;Monday 920
3150;2019-09-02 17:08:00;924;checkout;Monday;17:08:00;Monday 924
3151;2019-09-02 17:08:00;928;checkout;Monday;17:08:00;Monday 928
3152;2019-09-02 17:08:00;929;dairy;Monday;17:08:00;Monday 929
3153;2019-09-02 17:08:00;930;dairy;Monday;17:08:00;Monday 930
3154;2019-09-02 17:08:00;931;spices;Monday;17:08:00;Monday 931
3155;2019-09-02 17:09:00;836;checkout;Monday;17:09:00;Monday 836
3156;2019-09-02 17:09:00;919;drinks;Monday;17:09:00;Monday 919
3157;2019-09-02 17:09:00;920;checkout;Monday;17:09:00;Monday 920
3158;2019-09-02 17:09:00;927;spices;Monday;17:09:00;Monday 927
3159;2019-09-02 17:09:00;929;fruit;Monday;17:09:00;Monday 929
3160;2019-09-02 17:09:00;930;checkout;Monday;17:09:00;Monday 930
3161;2019-09-02 17:10:00;919;fruit;Monday;17:10:00;Monday 919
3162;2019-09-02 17:10:00;922;checkout;Monday;17:10:00;Monday 922
3163;2019-09-02 17:10:00;923;drinks;Monday;17:10:00;Monday 923
3164;2019-09-02 17:10:00;927;dairy;Monday;17:10:00;Monday 927
3165;2019-09-02 17:10:00;929;checkout;Monday;17:10:00;Monday 929
3166;2019-09-02 17:11:00;931;checkout;Monday;17:11:00;Monday 931
3167;2019-09-02 17:12:00;923;checkout;Monday;17:12:00;Monday 923
3168;2019-09-02 17:13:00;921;spices;Monday;17:13:00;Monday 921
3169;2019-09-02 17:13:00;932;fruit;Monday;17:13:00;Monday 932
3170;2019-09-02 17:13:00;933;dairy;Monday;17:13:00;Monday 933
3171;2019-09-02 17:13:00;934;fruit;Monday;17:13:00;Monday 934
3172;2019-09-02 17:13:00;935;dairy;Monday;17:13:00;Monday 935
3173;2019-09-02 17:13:00;936;drinks;Monday;17:13:00;Monday 936
3174;2019-09-02 17:13:00;937;drinks;Monday;17:13:00;Monday 937
3175;2019-09-02 17:13:00;938;dairy;Monday;17:13:00;Monday 938
3176;2019-09-02 17:14:00;911;checkout;Monday;17:14:00;Monday 911
3177;2019-09-02 17:14:00;921;drinks;Monday;17:14:00;Monday 921
3178;2019-09-02 17:14:00;933;drinks;Monday;17:14:00;Monday 933
3179;2019-09-02 17:14:00;935;checkout;Monday;17:14:00;Monday 935
3180;2019-09-02 17:14:00;937;fruit;Monday;17:14:00;Monday 937
3181;2019-09-02 17:14:00;939;fruit;Monday;17:14:00;Monday 939
3182;2019-09-02 17:14:00;940;dairy;Monday;17:14:00;Monday 940
3183;2019-09-02 17:14:00;941;dairy;Monday;17:14:00;Monday 941
3184;2019-09-02 17:14:00;942;fruit;Monday;17:14:00;Monday 942
3185;2019-09-02 17:14:00;943;fruit;Monday;17:14:00;Monday 943
3186;2019-09-02 17:14:00;944;fruit;Monday;17:14:00;Monday 944
3187;2019-09-02 17:15:00;882;drinks;Monday;17:15:00;Monday 882
3188;2019-09-02 17:15:00;915;drinks;Monday;17:15:00;Monday 915
3189;2019-09-02 17:15:00;932;dairy;Monday;17:15:00;Monday 932
3190;2019-09-02 17:15:00;936;checkout;Monday;17:15:00;Monday 936
3191;2019-09-02 17:15:00;937;drinks;Monday;17:15:00;Monday 937
3192;2019-09-02 17:15:00;939;dairy;Monday;17:15:00;Monday 939
3193;2019-09-02 17:15:00;943;dairy;Monday;17:15:00;Monday 943
3194;2019-09-02 17:15:00;945;dairy;Monday;17:15:00;Monday 945
3195;2019-09-02 17:16:00;882;spices;Monday;17:16:00;Monday 882
3196;2019-09-02 17:16:00;932;drinks;Monday;17:16:00;Monday 932
3197;2019-09-02 17:16:00;933;spices;Monday;17:16:00;Monday 933
3198;2019-09-02 17:16:00;937;checkout;Monday;17:16:00;Monday 937
3199;2019-09-02 17:16:00;940;fruit;Monday;17:16:00;Monday 940
3200;2019-09-02 17:16:00;946;drinks;Monday;17:16:00;Monday 946
3201;2019-09-02 17:16:00;947;spices;Monday;17:16:00;Monday 947
3202;2019-09-02 17:16:00;948;fruit;Monday;17:16:00;Monday 948
3203;2019-09-02 17:17:00;882;dairy;Monday;17:17:00;Monday 882
3204;2019-09-02 17:17:00;915;checkout;Monday;17:17:00;Monday 915
3205;2019-09-02 17:17:00;927;checkout;Monday;17:17:00;Monday 927
3206;2019-09-02 17:17:00;932;checkout;Monday;17:17:00;Monday 932
3207;2019-09-02 17:17:00;943;fruit;Monday;17:17:00;Monday 943
3208;2019-09-02 17:17:00;944;checkout;Monday;17:17:00;Monday 944
3209;2019-09-02 17:17:00;948;checkout;Monday;17:17:00;Monday 948
3210;2019-09-02 17:17:00;949;spices;Monday;17:17:00;Monday 949
3211;2019-09-02 17:17:00;950;drinks;Monday;17:17:00;Monday 950
3212;2019-09-02 17:17:00;951;fruit;Monday;17:17:00;Monday 951
3213;2019-09-02 17:18:00;921;checkout;Monday;17:18:00;Monday 921
3214;2019-09-02 17:18:00;933;drinks;Monday;17:18:00;Monday 933
3215;2019-09-02 17:18:00;946;spices;Monday;17:18:00;Monday 946
3216;2019-09-02 17:18:00;949;drinks;Monday;17:18:00;Monday 949
3217;2019-09-02 17:18:00;950;checkout;Monday;17:18:00;Monday 950
3218;2019-09-02 17:18:00;952;dairy;Monday;17:18:00;Monday 952
3219;2019-09-02 17:19:00;882;fruit;Monday;17:19:00;Monday 882
3220;2019-09-02 17:19:00;940;drinks;Monday;17:19:00;Monday 940
3221;2019-09-02 17:19:00;947;dairy;Monday;17:19:00;Monday 947
3222;2019-09-02 17:19:00;953;dairy;Monday;17:19:00;Monday 953
3223;2019-09-02 17:19:00;954;fruit;Monday;17:19:00;Monday 954
3224;2019-09-02 17:19:00;955;dairy;Monday;17:19:00;Monday 955
3225;2019-09-02 17:19:00;956;dairy;Monday;17:19:00;Monday 956
3226;2019-09-02 17:20:00;934;checkout;Monday;17:20:00;Monday 934
3227;2019-09-02 17:20:00;938;drinks;Monday;17:20:00;Monday 938
3228;2019-09-02 17:20:00;941;spices;Monday;17:20:00;Monday 941
3229;2019-09-02 17:20:00;949;fruit;Monday;17:20:00;Monday 949
3230;2019-09-02 17:20:00;953;checkout;Monday;17:20:00;Monday 953
3231;2019-09-02 17:20:00;954;checkout;Monday;17:20:00;Monday 954
3232;2019-09-02 17:20:00;955;fruit;Monday;17:20:00;Monday 955
3233;2019-09-02 17:20:00;956;spices;Monday;17:20:00;Monday 956
3234;2019-09-02 17:20:00;957;drinks;Monday;17:20:00;Monday 957
3235;2019-09-02 17:20:00;958;fruit;Monday;17:20:00;Monday 958
3236;2019-09-02 17:20:00;959;dairy;Monday;17:20:00;Monday 959
3237;2019-09-02 17:20:00;960;fruit;Monday;17:20:00;Monday 960
3238;2019-09-02 17:20:00;961;spices;Monday;17:20:00;Monday 961
3239;2019-09-02 17:21:00;940;fruit;Monday;17:21:00;Monday 940
3240;2019-09-02 17:21:00;941;dairy;Monday;17:21:00;Monday 941
3241;2019-09-02 17:21:00;957;checkout;Monday;17:21:00;Monday 957
3242;2019-09-02 17:21:00;959;checkout;Monday;17:21:00;Monday 959
3243;2019-09-02 17:21:00;962;fruit;Monday;17:21:00;Monday 962
3244;2019-09-02 17:22:00;882;checkout;Monday;17:22:00;Monday 882
3245;2019-09-02 17:22:00;919;drinks;Monday;17:22:00;Monday 919
3246;2019-09-02 17:22:00;938;checkout;Monday;17:22:00;Monday 938
3247;2019-09-02 17:22:00;940;spices;Monday;17:22:00;Monday 940
3248;2019-09-02 17:22:00;941;checkout;Monday;17:22:00;Monday 941
3249;2019-09-02 17:22:00;942;dairy;Monday;17:22:00;Monday 942
3250;2019-09-02 17:22:00;943;checkout;Monday;17:22:00;Monday 943
3251;2019-09-02 17:22:00;946;dairy;Monday;17:22:00;Monday 946
3252;2019-09-02 17:22:00;961;checkout;Monday;17:22:00;Monday 961
3253;2019-09-02 17:22:00;963;drinks;Monday;17:22:00;Monday 963
3254;2019-09-02 17:22:00;964;dairy;Monday;17:22:00;Monday 964
3255;2019-09-02 17:23:00;919;checkout;Monday;17:23:00;Monday 919
3256;2019-09-02 17:23:00;933;spices;Monday;17:23:00;Monday 933
3257;2019-09-02 17:23:00;940;dairy;Monday;17:23:00;Monday 940
3258;2019-09-02 17:23:00;947;fruit;Monday;17:23:00;Monday 947
3259;2019-09-02 17:23:00;949;checkout;Monday;17:23:00;Monday 949
3260;2019-09-02 17:23:00;955;checkout;Monday;17:23:00;Monday 955
3261;2019-09-02 17:23:00;956;drinks;Monday;17:23:00;Monday 956
3262;2019-09-02 17:23:00;962;checkout;Monday;17:23:00;Monday 962
3263;2019-09-02 17:23:00;963;checkout;Monday;17:23:00;Monday 963
3264;2019-09-02 17:23:00;964;checkout;Monday;17:23:00;Monday 964
3265;2019-09-02 17:24:00;933;checkout;Monday;17:24:00;Monday 933
3266;2019-09-02 17:24:00;942;fruit;Monday;17:24:00;Monday 942
3267;2019-09-02 17:24:00;945;drinks;Monday;17:24:00;Monday 945
3268;2019-09-02 17:24:00;946;checkout;Monday;17:24:00;Monday 946
3269;2019-09-02 17:24:00;951;spices;Monday;17:24:00;Monday 951
3270;2019-09-02 17:24:00;956;spices;Monday;17:24:00;Monday 956
3271;2019-09-02 17:24:00;965;dairy;Monday;17:24:00;Monday 965
3272;2019-09-02 17:24:00;966;fruit;Monday;17:24:00;Monday 966
3273;2019-09-02 17:25:00;942;dairy;Monday;17:25:00;Monday 942
3274;2019-09-02 17:25:00;947;drinks;Monday;17:25:00;Monday 947
3275;2019-09-02 17:25:00;951;dairy;Monday;17:25:00;Monday 951
3276;2019-09-02 17:25:00;960;checkout;Monday;17:25:00;Monday 960
3277;2019-09-02 17:25:00;966;dairy;Monday;17:25:00;Monday 966
3278;2019-09-02 17:25:00;967;fruit;Monday;17:25:00;Monday 967
3279;2019-09-02 17:25:00;968;dairy;Monday;17:25:00;Monday 968
3280;2019-09-02 17:25:00;969;fruit;Monday;17:25:00;Monday 969
3281;2019-09-02 17:26:00;940;drinks;Monday;17:26:00;Monday 940
3282;2019-09-02 17:26:00;956;checkout;Monday;17:26:00;Monday 956
3283;2019-09-02 17:26:00;968;checkout;Monday;17:26:00;Monday 968
3284;2019-09-02 17:27:00;939;checkout;Monday;17:27:00;Monday 939
3285;2019-09-02 17:27:00;945;checkout;Monday;17:27:00;Monday 945
3286;2019-09-02 17:27:00;952;fruit;Monday;17:27:00;Monday 952
3287;2019-09-02 17:27:00;965;fruit;Monday;17:27:00;Monday 965
3288;2019-09-02 17:28:00;970;fruit;Monday;17:28:00;Monday 970
3289;2019-09-02 17:28:00;971;spices;Monday;17:28:00;Monday 971
3290;2019-09-02 17:28:00;972;fruit;Monday;17:28:00;Monday 972
3291;2019-09-02 17:29:00;947;spices;Monday;17:29:00;Monday 947
3292;2019-09-02 17:29:00;951;drinks;Monday;17:29:00;Monday 951
3293;2019-09-02 17:29:00;958;checkout;Monday;17:29:00;Monday 958
3294;2019-09-02 17:29:00;972;dairy;Monday;17:29:00;Monday 972
3295;2019-09-02 17:30:00;940;checkout;Monday;17:30:00;Monday 940
3296;2019-09-02 17:30:00;942;fruit;Monday;17:30:00;Monday 942
3297;2019-09-02 17:30:00;947;drinks;Monday;17:30:00;Monday 947
3298;2019-09-02 17:30:00;951;checkout;Monday;17:30:00;Monday 951
3299;2019-09-02 17:30:00;952;checkout;Monday;17:30:00;Monday 952
3300;2019-09-02 17:30:00;966;fruit;Monday;17:30:00;Monday 966
3301;2019-09-02 17:30:00;967;drinks;Monday;17:30:00;Monday 967
3302;2019-09-02 17:30:00;969;dairy;Monday;17:30:00;Monday 969
3303;2019-09-02 17:30:00;970;checkout;Monday;17:30:00;Monday 970
3304;2019-09-02 17:30:00;971;dairy;Monday;17:30:00;Monday 971
3305;2019-09-02 17:30:00;973;dairy;Monday;17:30:00;Monday 973
3306;2019-09-02 17:30:00;974;dairy;Monday;17:30:00;Monday 974
3307;2019-09-02 17:30:00;975;dairy;Monday;17:30:00;Monday 975
3308;2019-09-02 17:31:00;942;dairy;Monday;17:31:00;Monday 942
3309;2019-09-02 17:31:00;947;spices;Monday;17:31:00;Monday 947
3310;2019-09-02 17:31:00;965;checkout;Monday;17:31:00;Monday 965
3311;2019-09-02 17:31:00;967;spices;Monday;17:31:00;Monday 967
3312;2019-09-02 17:31:00;976;fruit;Monday;17:31:00;Monday 976
3313;2019-09-02 17:31:00;977;fruit;Monday;17:31:00;Monday 977
3314;2019-09-02 17:31:00;978;fruit;Monday;17:31:00;Monday 978
3315;2019-09-02 17:31:00;979;fruit;Monday;17:31:00;Monday 979
3316;2019-09-02 17:32:00;942;checkout;Monday;17:32:00;Monday 942
3317;2019-09-02 17:32:00;947;dairy;Monday;17:32:00;Monday 947
3318;2019-09-02 17:32:00;966;spices;Monday;17:32:00;Monday 966
3319;2019-09-02 17:32:00;969;checkout;Monday;17:32:00;Monday 969
3320;2019-09-02 17:32:00;972;drinks;Monday;17:32:00;Monday 972
3321;2019-09-02 17:32:00;974;fruit;Monday;17:32:00;Monday 974
3322;2019-09-02 17:32:00;975;drinks;Monday;17:32:00;Monday 975
3323;2019-09-02 17:32:00;978;dairy;Monday;17:32:00;Monday 978
3324;2019-09-02 17:32:00;979;dairy;Monday;17:32:00;Monday 979
3325;2019-09-02 17:32:00;980;fruit;Monday;17:32:00;Monday 980
3326;2019-09-02 17:32:00;981;spices;Monday;17:32:00;Monday 981
3327;2019-09-02 17:32:00;982;drinks;Monday;17:32:00;Monday 982
3328;2019-09-02 17:33:00;947;fruit;Monday;17:33:00;Monday 947
3329;2019-09-02 17:33:00;966;fruit;Monday;17:33:00;Monday 966
3330;2019-09-02 17:33:00;974;checkout;Monday;17:33:00;Monday 974
3331;2019-09-02 17:33:00;976;checkout;Monday;17:33:00;Monday 976
3332;2019-09-02 17:33:00;977;drinks;Monday;17:33:00;Monday 977
3333;2019-09-02 17:33:00;979;drinks;Monday;17:33:00;Monday 979
3334;2019-09-02 17:33:00;981;fruit;Monday;17:33:00;Monday 981
3335;2019-09-02 17:34:00;966;checkout;Monday;17:34:00;Monday 966
3336;2019-09-02 17:34:00;975;fruit;Monday;17:34:00;Monday 975
3337;2019-09-02 17:34:00;977;checkout;Monday;17:34:00;Monday 977
3338;2019-09-02 17:34:00;979;checkout;Monday;17:34:00;Monday 979
3339;2019-09-02 17:34:00;981;drinks;Monday;17:34:00;Monday 981
3340;2019-09-02 17:35:00;967;drinks;Monday;17:35:00;Monday 967
3341;2019-09-02 17:35:00;972;spices;Monday;17:35:00;Monday 972
3342;2019-09-02 17:35:00;975;checkout;Monday;17:35:00;Monday 975
3343;2019-09-02 17:35:00;978;drinks;Monday;17:35:00;Monday 978
3344;2019-09-02 17:35:00;980;checkout;Monday;17:35:00;Monday 980
3345;2019-09-02 17:35:00;983;drinks;Monday;17:35:00;Monday 983
3346;2019-09-02 17:35:00;984;drinks;Monday;17:35:00;Monday 984
3347;2019-09-02 17:35:00;985;drinks;Monday;17:35:00;Monday 985
3348;2019-09-02 17:35:00;986;fruit;Monday;17:35:00;Monday 986
3349;2019-09-02 17:36:00;947;checkout;Monday;17:36:00;Monday 947
3350;2019-09-02 17:36:00;967;fruit;Monday;17:36:00;Monday 967
3351;2019-09-02 17:36:00;971;spices;Monday;17:36:00;Monday 971
3352;2019-09-02 17:36:00;972;drinks;Monday;17:36:00;Monday 972
3353;2019-09-02 17:36:00;973;checkout;Monday;17:36:00;Monday 973
3354;2019-09-02 17:36:00;978;checkout;Monday;17:36:00;Monday 978
3355;2019-09-02 17:36:00;983;fruit;Monday;17:36:00;Monday 983
3356;2019-09-02 17:36:00;984;checkout;Monday;17:36:00;Monday 984
3357;2019-09-02 17:36:00;987;drinks;Monday;17:36:00;Monday 987
3358;2019-09-02 17:36:00;988;drinks;Monday;17:36:00;Monday 988
3359;2019-09-02 17:37:00;971;dairy;Monday;17:37:00;Monday 971
3360;2019-09-02 17:37:00;981;checkout;Monday;17:37:00;Monday 981
3361;2019-09-02 17:37:00;982;fruit;Monday;17:37:00;Monday 982
3362;2019-09-02 17:37:00;986;dairy;Monday;17:37:00;Monday 986
3363;2019-09-02 17:37:00;987;checkout;Monday;17:37:00;Monday 987
3364;2019-09-02 17:37:00;988;dairy;Monday;17:37:00;Monday 988
3365;2019-09-02 17:37:00;989;dairy;Monday;17:37:00;Monday 989
3366;2019-09-02 17:37:00;990;fruit;Monday;17:37:00;Monday 990
3367;2019-09-02 17:37:00;991;fruit;Monday;17:37:00;Monday 991
3368;2019-09-02 17:38:00;982;checkout;Monday;17:38:00;Monday 982
3369;2019-09-02 17:38:00;986;fruit;Monday;17:38:00;Monday 986
3370;2019-09-02 17:38:00;988;drinks;Monday;17:38:00;Monday 988
3371;2019-09-02 17:38:00;990;dairy;Monday;17:38:00;Monday 990
3372;2019-09-02 17:38:00;992;fruit;Monday;17:38:00;Monday 992
3373;2019-09-02 17:38:00;993;fruit;Monday;17:38:00;Monday 993
3374;2019-09-02 17:39:00;971;checkout;Monday;17:39:00;Monday 971
3375;2019-09-02 17:39:00;983;dairy;Monday;17:39:00;Monday 983
3376;2019-09-02 17:39:00;986;dairy;Monday;17:39:00;Monday 986
3377;2019-09-02 17:39:00;993;spices;Monday;17:39:00;Monday 993
3378;2019-09-02 17:40:00;983;checkout;Monday;17:40:00;Monday 983
3379;2019-09-02 17:40:00;986;fruit;Monday;17:40:00;Monday 986
3380;2019-09-02 17:40:00;989;fruit;Monday;17:40:00;Monday 989
3381;2019-09-02 17:40:00;991;checkout;Monday;17:40:00;Monday 991
3382;2019-09-02 17:40:00;994;fruit;Monday;17:40:00;Monday 994
3383;2019-09-02 17:41:00;985;checkout;Monday;17:41:00;Monday 985
3384;2019-09-02 17:41:00;986;drinks;Monday;17:41:00;Monday 986
3385;2019-09-02 17:41:00;988;checkout;Monday;17:41:00;Monday 988
3386;2019-09-02 17:41:00;989;dairy;Monday;17:41:00;Monday 989
3387;2019-09-02 17:41:00;993;dairy;Monday;17:41:00;Monday 993
3388;2019-09-02 17:42:00;986;checkout;Monday;17:42:00;Monday 986
3389;2019-09-02 17:42:00;995;fruit;Monday;17:42:00;Monday 995
3390;2019-09-02 17:42:00;996;drinks;Monday;17:42:00;Monday 996
3391;2019-09-02 17:43:00;989;drinks;Monday;17:43:00;Monday 989
3392;2019-09-02 17:43:00;992;checkout;Monday;17:43:00;Monday 992
3393;2019-09-02 17:43:00;995;drinks;Monday;17:43:00;Monday 995
